user_id,user_type,user_age_group,geographic_region,is_quebec_resident
USER_2443,Free,25-34,Vancouver,FALSE
USER_2456,Free,35-44,London,FALSE
USER_2477,Premium,25-34,New York City,FALSE
USER_2527,Premium,35-44,Toronto,FALSE
USER_2531,Premium,35-44,Toronto,FALSE
USER_2545,Premium,25-34,New York City,FALSE
USER_2548,Free,25-34,Los Angeles,FALSE
USER_2555,Premium,18-24,New York City,FALSE
USER_2573,Premium,18-24,Vancouver,FALSE
USER_2584,Free,18-24,Los Angeles,FALSE
USER_2602,Premium,18-24,London,FALSE
USER_2607,Free,25-34,Vancouver,FALSE
USER_2622,Free,18-24,Montreal,TRUE
USER_2646,Free,25-34,Vancouver,FALSE
USER_2662,Premium,18-24,Los Angeles,FALSE
USER_2665,Free,25-34,Toronto,FALSE
USER_2677,Premium,35-44,London,FALSE
USER_2699,Free,45+,London,FALSE
USER_2703,Free,35-44,Los Angeles,FALSE
USER_2728,Free,18-24,Montreal,TRUE
USER_2731,Premium,35-44,Vancouver,FALSE
USER_2740,Free,35-44,Los Angeles,FALSE
USER_2752,Free,18-24,London,FALSE
USER_2775,Free,18-24,London,FALSE
USER_2776,Premium,45+,Vancouver,FALSE
USER_2788,Premium,35-44,Montreal,TRUE
USER_2797,Premium,25-34,London,FALSE
USER_2834,Free,35-44,Los Angeles,FALSE
USER_2844,Premium,18-24,Montreal,TRUE
USER_2849,Free,35-44,Montreal,TRUE
USER_2859,Free,25-34,Vancouver,FALSE
USER_2862,Free,25-34,Montreal,TRUE
USER_2863,Premium,35-44,Vancouver,FALSE
USER_2878,Premium,35-44,Los Angeles,FALSE
USER_2903,Free,25-34,London,FALSE
USER_2905,Free,35-44,Toronto,FALSE
USER_2909,Free,45+,London,FALSE
USER_2913,Free,25-34,Los Angeles,FALSE
USER_2931,Premium,25-34,Vancouver,FALSE
USER_2954,Free,35-44,London,FALSE
USER_2966,Premium,25-34,Toronto,FALSE
USER_2971,Premium,25-34,Los Angeles,FALSE
USER_2978,Premium,18-24,New York City,FALSE
USER_2984,Free,25-34,Montreal,TRUE
USER_2988,Free,35-44,New York City,FALSE
USER_2989,Premium,25-34,Montreal,TRUE
USER_3008,Premium,25-34,Los Angeles,FALSE
USER_3010,Premium,35-44,Montreal,TRUE
USER_3012,Free,18-24,Vancouver,FALSE
USER_3027,Premium,35-44,Toronto,FALSE
USER_3040,Premium,35-44,London,FALSE
USER_3051,Free,45+,Vancouver,FALSE
USER_3059,Premium,25-34,Los Angeles,FALSE
USER_3064,Premium,35-44,London,FALSE
USER_3068,Free,25-34,New York City,FALSE
USER_3074,Free,18-24,Montreal,TRUE
USER_3103,Free,35-44,Toronto,FALSE
USER_3119,Free,25-34,Toronto,FALSE
USER_3122,Free,45+,Toronto,FALSE
USER_3123,Free,18-24,Montreal,TRUE
USER_3125,Free,25-34,New York City,FALSE
USER_3145,Free,35-44,New York City,FALSE
USER_3146,Free,18-24,New York City,FALSE
USER_3152,Free,35-44,London,FALSE
USER_3200,Premium,25-34,New York City,FALSE
USER_3204,Premium,25-34,Los Angeles,FALSE
USER_3216,Premium,18-24,Los Angeles,FALSE
USER_3230,Free,35-44,Vancouver,FALSE
USER_3242,Premium,25-34,Los Angeles,FALSE
USER_3254,Premium,25-34,New York City,FALSE
USER_3271,Premium,35-44,Los Angeles,FALSE
USER_3283,Free,35-44,Toronto,FALSE
USER_3286,Free,25-34,Vancouver,FALSE
USER_3299,Free,35-44,Toronto,FALSE
USER_3308,Free,25-34,Los Angeles,FALSE
USER_3314,Premium,18-24,Toronto,FALSE
USER_3316,Premium,25-34,New York City,FALSE
USER_3318,Free,18-24,Toronto,FALSE
USER_3319,Free,25-34,Los Angeles,FALSE
USER_3324,Premium,25-34,New York City,FALSE
USER_3343,Free,45+,Los Angeles,FALSE
USER_3382,Free,35-44,Toronto,FALSE
USER_3383,Free,35-44,Vancouver,FALSE
USER_3389,Premium,18-24,Montreal,TRUE
USER_3391,Premium,18-24,Vancouver,FALSE
USER_3396,Free,35-44,Montreal,TRUE
USER_3414,Free,18-24,Los Angeles,FALSE
USER_3425,Free,35-44,New York City,FALSE
USER_3454,Free,25-34,Vancouver,FALSE
USER_3456,Premium,18-24,London,FALSE
USER_3468,Free,18-24,Los Angeles,FALSE
USER_3475,Free,18-24,London,FALSE
USER_3487,Premium,18-24,Vancouver,FALSE
USER_3504,Premium,35-44,Vancouver,FALSE
USER_3508,Free,18-24,New York City,FALSE
USER_3512,Premium,25-34,Los Angeles,FALSE
USER_3523,Free,45+,New York City,FALSE
USER_3544,Free,18-24,Los Angeles,FALSE
USER_3586,Free,35-44,Los Angeles,FALSE
USER_3610,Free,18-24,London,FALSE
USER_3623,Premium,35-44,Los Angeles,FALSE
USER_3624,Premium,25-34,Los Angeles,FALSE
USER_3678,Free,45+,New York City,FALSE
USER_3684,Premium,18-24,Los Angeles,FALSE
USER_3736,Free,25-34,London,FALSE
USER_3748,Free,18-24,Los Angeles,FALSE
USER_3766,Free,18-24,Toronto,FALSE
USER_3782,Free,25-34,Toronto,FALSE
USER_3794,Premium,35-44,Montreal,TRUE
USER_3797,Free,45+,New York City,FALSE
USER_3804,Free,35-44,Vancouver,FALSE
USER_3813,Free,35-44,Los Angeles,FALSE
USER_3829,Premium,18-24,Vancouver,FALSE
USER_3832,Free,18-24,Montreal,TRUE
USER_3833,Free,25-34,London,FALSE
USER_3834,Free,35-44,Los Angeles,FALSE
USER_3839,Free,18-24,Los Angeles,FALSE
USER_3848,Free,25-34,London,FALSE
USER_3849,Free,35-44,Toronto,FALSE
USER_3853,Premium,25-34,New York City,FALSE
USER_3854,Free,35-44,Los Angeles,FALSE
USER_3860,Free,25-34,Vancouver,FALSE
USER_3863,Free,25-34,London,FALSE
USER_3867,Premium,45+,Vancouver,FALSE
USER_3874,Premium,18-24,New York City,FALSE
USER_3894,Premium,25-34,Vancouver,FALSE
USER_3902,Premium,18-24,Toronto,FALSE
USER_3909,Premium,25-34,Vancouver,FALSE
USER_3920,Free,35-44,London,FALSE
USER_3921,Free,35-44,Vancouver,FALSE
USER_3936,Premium,25-34,London,FALSE
USER_3949,Free,25-34,Montreal,TRUE
USER_3966,Premium,25-34,Toronto,FALSE
USER_3992,Premium,25-34,Vancouver,FALSE
USER_4020,Premium,35-44,Toronto,FALSE
USER_4032,Premium,18-24,Los Angeles,FALSE
USER_4034,Free,18-24,Los Angeles,FALSE
USER_4048,Premium,25-34,Los Angeles,FALSE
USER_4054,Premium,18-24,London,FALSE
USER_4061,Premium,35-44,Toronto,FALSE
USER_4087,Free,25-34,Vancouver,FALSE
USER_4112,Free,45+,Toronto,FALSE
USER_4118,Free,45+,Los Angeles,FALSE
USER_4134,Free,35-44,London,FALSE
USER_4140,Premium,25-34,Vancouver,FALSE
USER_4162,Premium,35-44,Los Angeles,FALSE
USER_4182,Free,25-34,London,FALSE
USER_4183,Free,25-34,Los Angeles,FALSE
USER_4218,Premium,18-24,Montreal,TRUE
USER_4226,Premium,25-34,Vancouver,FALSE
USER_4232,Premium,18-24,Los Angeles,FALSE
USER_4247,Premium,25-34,Toronto,FALSE
USER_4266,Free,35-44,Toronto,FALSE
USER_4306,Free,25-34,Vancouver,FALSE
USER_4318,Premium,35-44,Toronto,FALSE
USER_4329,Free,25-34,Montreal,TRUE
USER_4335,Premium,25-34,Montreal,TRUE
USER_4340,Premium,25-34,New York City,FALSE
USER_4343,Free,35-44,Los Angeles,FALSE
USER_4345,Premium,35-44,New York City,FALSE
USER_4356,Premium,18-24,New York City,FALSE
USER_4359,Free,25-34,London,FALSE
USER_4376,Free,25-34,New York City,FALSE
USER_4396,Premium,35-44,New York City,FALSE
USER_4404,Premium,18-24,Montreal,TRUE
USER_4408,Free,45+,New York City,FALSE
USER_4418,Premium,18-24,London,FALSE
USER_4421,Free,25-34,London,FALSE
USER_4422,Free,25-34,Los Angeles,FALSE
USER_4436,Premium,18-24,London,FALSE
USER_4459,Free,18-24,Los Angeles,FALSE
USER_4543,Premium,25-34,Vancouver,FALSE
USER_4546,Premium,18-24,Los Angeles,FALSE
USER_4553,Premium,35-44,Los Angeles,FALSE
USER_4558,Premium,35-44,Montreal,TRUE
USER_4581,Premium,18-24,Vancouver,FALSE
USER_4582,Free,25-34,Vancouver,FALSE
USER_4607,Free,25-34,Vancouver,FALSE
USER_4609,Free,45+,New York City,FALSE
USER_4629,Premium,18-24,Vancouver,FALSE
USER_4653,Premium,25-34,New York City,FALSE
USER_4664,Free,25-34,New York City,FALSE
USER_4687,Premium,25-34,Toronto,FALSE
USER_4692,Premium,25-34,Vancouver,FALSE
USER_4696,Free,25-34,Montreal,TRUE
USER_4710,Free,35-44,Toronto,FALSE
USER_4753,Free,25-34,London,FALSE
USER_4765,Free,18-24,Montreal,TRUE
USER_4780,Premium,35-44,New York City,FALSE
USER_4789,Free,25-34,New York City,FALSE
USER_4804,Free,25-34,New York City,FALSE
USER_4823,Premium,18-24,Toronto,FALSE
USER_4824,Premium,25-34,Los Angeles,FALSE
USER_4830,Free,25-34,Toronto,FALSE
USER_4853,Premium,45+,Los Angeles,FALSE
USER_4876,Free,25-34,Vancouver,FALSE
USER_4915,Premium,25-34,Montreal,TRUE
USER_4931,Free,35-44,Los Angeles,FALSE
USER_4938,Premium,35-44,New York City,FALSE
USER_4941,Premium,18-24,New York City,FALSE
USER_4947,Premium,18-24,Vancouver,FALSE
USER_4974,Premium,45+,London,FALSE
USER_4990,Premium,18-24,Los Angeles,FALSE
USER_0004,Premium,18-24,London,FALSE
USER_0013,Free,18-24,Montreal,TRUE
USER_0028,Free,25-34,Montreal,TRUE
USER_0050,Free,35-44,Vancouver,FALSE
USER_0051,Free,18-24,London,FALSE
USER_0106,Free,18-24,Vancouver,FALSE
USER_0115,Premium,18-24,London,FALSE
USER_0136,Premium,18-24,Toronto,FALSE
USER_0144,Free,18-24,Vancouver,FALSE
USER_0204,Free,18-24,Toronto,FALSE
USER_0222,Premium,18-24,London,FALSE
USER_0234,Premium,18-24,London,FALSE
USER_0246,Premium,45+,Toronto,FALSE
USER_0259,Free,18-24,Vancouver,FALSE
USER_0299,Premium,18-24,Los Angeles,FALSE
USER_0316,Free,18-24,Vancouver,FALSE
USER_0333,Free,25-34,London,FALSE
USER_0357,Free,18-24,Los Angeles,FALSE
USER_0424,Free,25-34,Vancouver,FALSE
USER_0452,Premium,18-24,Vancouver,FALSE
USER_0466,Free,35-44,New York City,FALSE
USER_0504,Free,18-24,London,FALSE
USER_0511,Premium,25-34,Montreal,TRUE
USER_0525,Free,45+,Los Angeles,FALSE
USER_0528,Premium,45+,Los Angeles,FALSE
USER_0593,Free,18-24,Los Angeles,FALSE
USER_0609,Premium,35-44,London,FALSE
USER_0613,Premium,18-24,Toronto,FALSE
USER_0663,Free,25-34,Montreal,TRUE
USER_0666,Free,35-44,Montreal,TRUE
USER_0675,Premium,25-34,Montreal,TRUE
USER_0686,Free,18-24,Vancouver,FALSE
USER_0732,Free,45+,Montreal,TRUE
USER_0743,Premium,18-24,Montreal,TRUE
USER_0746,Free,18-24,Los Angeles,FALSE
USER_0752,Free,18-24,Vancouver,FALSE
USER_0826,Premium,18-24,Vancouver,FALSE
USER_0852,Premium,18-24,New York City,FALSE
USER_0877,Premium,25-34,Vancouver,FALSE
USER_0909,Free,25-34,Toronto,FALSE
USER_0910,Premium,18-24,London,FALSE
USER_0916,Free,18-24,New York City,FALSE
USER_0920,Premium,45+,Montreal,TRUE
USER_0923,Free,45+,Montreal,TRUE
USER_0926,Premium,25-34,Toronto,FALSE
USER_0941,Premium,18-24,Vancouver,FALSE
USER_0951,Premium,18-24,New York City,FALSE
USER_0960,Premium,25-34,New York City,FALSE
USER_1079,Premium,25-34,Toronto,FALSE
USER_1097,Free,35-44,New York City,FALSE
USER_1109,Premium,45+,London,FALSE
USER_1113,Premium,18-24,Vancouver,FALSE
USER_1121,Premium,18-24,Toronto,FALSE
USER_1139,Premium,18-24,New York City,FALSE
USER_1142,Free,18-24,Montreal,TRUE
USER_1144,Free,18-24,Los Angeles,FALSE
USER_1169,Free,18-24,Los Angeles,FALSE
USER_1194,Premium,35-44,New York City,FALSE
USER_1200,Free,25-34,London,FALSE
USER_1229,Free,18-24,Vancouver,FALSE
USER_1251,Free,18-24,Toronto,FALSE
USER_1257,Premium,18-24,New York City,FALSE
USER_1277,Premium,25-34,London,FALSE
USER_1281,Premium,35-44,New York City,FALSE
USER_1301,Premium,25-34,Toronto,FALSE
USER_1314,Premium,25-34,Vancouver,FALSE
USER_1319,Premium,18-24,Toronto,FALSE
USER_1327,Free,18-24,London,FALSE
USER_1328,Premium,18-24,Los Angeles,FALSE
USER_1338,Premium,18-24,Montreal,TRUE
USER_1348,Free,18-24,London,FALSE
USER_1360,Free,18-24,Montreal,TRUE
USER_1368,Premium,25-34,Vancouver,FALSE
USER_1371,Premium,25-34,Montreal,TRUE
USER_1375,Premium,18-24,New York City,FALSE
USER_1382,Premium,35-44,Los Angeles,FALSE
USER_1397,Free,18-24,New York City,FALSE
USER_1408,Free,35-44,Vancouver,FALSE
USER_1434,Premium,18-24,London,FALSE
USER_1459,Free,18-24,Los Angeles,FALSE
USER_1539,Premium,35-44,New York City,FALSE
USER_1582,Premium,25-34,Vancouver,FALSE
USER_1584,Premium,25-34,Vancouver,FALSE
USER_1605,Premium,25-34,Los Angeles,FALSE
USER_1621,Premium,25-34,Toronto,FALSE
USER_1628,Premium,18-24,New York City,FALSE
USER_1684,Premium,45+,Los Angeles,FALSE
USER_1708,Free,18-24,Los Angeles,FALSE
USER_1733,Free,35-44,Los Angeles,FALSE
USER_1741,Free,45+,London,FALSE
USER_1814,Premium,25-34,New York City,FALSE
USER_1822,Free,18-24,London,FALSE
USER_1834,Premium,25-34,Toronto,FALSE
USER_1844,Premium,18-24,Montreal,TRUE
USER_1865,Premium,25-34,London,FALSE
USER_1880,Free,25-34,London,FALSE
USER_1882,Premium,25-34,Montreal,TRUE
USER_1893,Free,18-24,Montreal,TRUE
USER_1930,Free,25-34,Toronto,FALSE
USER_1943,Free,18-24,Montreal,TRUE
USER_1957,Free,18-24,Los Angeles,FALSE
USER_1978,Premium,25-34,Montreal,TRUE
USER_1998,Premium,25-34,Montreal,TRUE
USER_2001,Premium,25-34,Vancouver,FALSE
USER_2003,Free,18-24,Toronto,FALSE
USER_2016,Premium,18-24,Los Angeles,FALSE
USER_2042,Premium,18-24,Montreal,TRUE
USER_2056,Free,25-34,Los Angeles,FALSE
USER_2146,Free,18-24,New York City,FALSE
USER_2188,Premium,35-44,Toronto,FALSE
USER_2195,Premium,18-24,Toronto,FALSE
USER_2214,Free,25-34,London,FALSE
USER_2250,Premium,45+,Montreal,TRUE
USER_2286,Premium,25-34,Montreal,TRUE
USER_2310,Free,45+,Montreal,TRUE
USER_2333,Free,25-34,London,FALSE
USER_2343,Premium,25-34,Vancouver,FALSE
USER_2361,Premium,18-24,Vancouver,FALSE
USER_2369,Free,18-24,Montreal,TRUE
USER_2391,Premium,25-34,Los Angeles,FALSE
USER_2419,Premium,18-24,Los Angeles,FALSE
USER_2432,Premium,18-24,London,FALSE
USER_2452,Free,25-34,New York City,FALSE
USER_2491,Premium,18-24,Montreal,TRUE
USER_2525,Premium,18-24,New York City,FALSE
USER_2612,Free,35-44,London,FALSE
USER_2618,Premium,18-24,Los Angeles,FALSE
USER_2624,Free,25-34,London,FALSE
USER_2649,Free,45+,London,FALSE
USER_2667,Free,18-24,Toronto,FALSE
USER_2685,Free,25-34,Vancouver,FALSE
USER_2687,Premium,35-44,Los Angeles,FALSE
USER_2692,Free,25-34,Montreal,TRUE
USER_2694,Premium,35-44,Toronto,FALSE
USER_2696,Premium,35-44,Los Angeles,FALSE
USER_2701,Free,25-34,Montreal,TRUE
USER_2719,Free,25-34,Montreal,TRUE
USER_2727,Premium,35-44,Vancouver,FALSE
USER_2747,Premium,25-34,Montreal,TRUE
USER_2748,Premium,18-24,Toronto,FALSE
USER_2755,Premium,25-34,Toronto,FALSE
USER_2758,Premium,35-44,London,FALSE
USER_2771,Free,18-24,Los Angeles,FALSE
USER_2789,Free,25-34,Los Angeles,FALSE
USER_2804,Free,18-24,Vancouver,FALSE
USER_2807,Free,25-34,Montreal,TRUE
USER_2809,Free,18-24,Toronto,FALSE
USER_2821,Premium,18-24,London,FALSE
USER_2842,Free,18-24,London,FALSE
USER_2879,Premium,25-34,Montreal,TRUE
USER_2976,Premium,18-24,London,FALSE
USER_3002,Free,25-34,Los Angeles,FALSE
USER_3019,Free,18-24,Toronto,FALSE
USER_3046,Free,25-34,Toronto,FALSE
USER_3049,Premium,18-24,Vancouver,FALSE
USER_3055,Premium,18-24,Los Angeles,FALSE
USER_3058,Premium,25-34,Toronto,FALSE
USER_3060,Premium,25-34,Montreal,TRUE
USER_3085,Free,25-34,London,FALSE
USER_3111,Premium,18-24,London,FALSE
USER_3134,Free,18-24,Vancouver,FALSE
USER_3137,Premium,45+,Vancouver,FALSE
USER_3192,Free,18-24,Los Angeles,FALSE
USER_3196,Premium,18-24,London,FALSE
USER_3247,Free,35-44,London,FALSE
USER_3253,Premium,18-24,Vancouver,FALSE
USER_3256,Free,25-34,Montreal,TRUE
USER_3266,Premium,18-24,New York City,FALSE
USER_3273,Premium,18-24,New York City,FALSE
USER_3278,Premium,18-24,Montreal,TRUE
USER_3291,Free,18-24,Toronto,FALSE
USER_3301,Free,45+,Toronto,FALSE
USER_3312,Free,25-34,New York City,FALSE
USER_3313,Free,25-34,London,FALSE
USER_3317,Premium,18-24,New York City,FALSE
USER_3320,Premium,25-34,Montreal,TRUE
USER_3347,Free,18-24,London,FALSE
USER_3353,Premium,18-24,Vancouver,FALSE
USER_3385,Free,25-34,Los Angeles,FALSE
USER_3394,Free,18-24,London,FALSE
USER_3422,Premium,18-24,Los Angeles,FALSE
USER_3423,Premium,18-24,London,FALSE
USER_3442,Free,25-34,London,FALSE
USER_3446,Premium,18-24,Montreal,TRUE
USER_3494,Free,18-24,Toronto,FALSE
USER_3498,Free,25-34,Toronto,FALSE
USER_3541,Premium,35-44,Montreal,TRUE
USER_3553,Premium,18-24,Los Angeles,FALSE
USER_3573,Premium,18-24,Los Angeles,FALSE
USER_3630,Premium,25-34,Los Angeles,FALSE
USER_3648,Premium,18-24,Toronto,FALSE
USER_3690,Free,25-34,Vancouver,FALSE
USER_3704,Premium,45+,Montreal,TRUE
USER_3795,Free,18-24,Toronto,FALSE
USER_3811,Premium,35-44,Toronto,FALSE
USER_3819,Premium,18-24,Vancouver,FALSE
USER_3825,Premium,25-34,London,FALSE
USER_3831,Free,18-24,Toronto,FALSE
USER_3838,Free,18-24,Montreal,TRUE
USER_3856,Premium,45+,Los Angeles,FALSE
USER_3886,Premium,18-24,New York City,FALSE
USER_3893,Free,18-24,Montreal,TRUE
USER_3928,Free,18-24,London,FALSE
USER_3931,Free,18-24,London,FALSE
USER_3937,Premium,18-24,London,FALSE
USER_3940,Free,25-34,London,FALSE
USER_3954,Premium,25-34,New York City,FALSE
USER_3973,Premium,18-24,New York City,FALSE
USER_3974,Premium,18-24,Los Angeles,FALSE
USER_3985,Premium,18-24,Montreal,TRUE
USER_3998,Premium,25-34,Montreal,TRUE
USER_4000,Premium,18-24,London,FALSE
USER_4001,Premium,18-24,London,FALSE
USER_4023,Premium,18-24,New York City,FALSE
USER_4039,Premium,18-24,New York City,FALSE
USER_4076,Free,25-34,London,FALSE
USER_4106,Free,18-24,Los Angeles,FALSE
USER_4111,Premium,18-24,Los Angeles,FALSE
USER_4133,Premium,25-34,Los Angeles,FALSE
USER_4143,Premium,25-34,Montreal,TRUE
USER_4235,Premium,25-34,Montreal,TRUE
USER_4256,Free,18-24,London,FALSE
USER_4291,Free,18-24,Toronto,FALSE
USER_4316,Premium,35-44,New York City,FALSE
USER_4339,Free,18-24,New York City,FALSE
USER_4382,Premium,25-34,Vancouver,FALSE
USER_4394,Free,18-24,London,FALSE
USER_4413,Premium,25-34,Montreal,TRUE
USER_4414,Free,35-44,Los Angeles,FALSE
USER_4449,Premium,25-34,New York City,FALSE
USER_4464,Premium,25-34,Montreal,TRUE
USER_4486,Premium,25-34,London,FALSE
USER_4503,Free,25-34,New York City,FALSE
USER_4505,Premium,18-24,New York City,FALSE
USER_4528,Premium,35-44,Los Angeles,FALSE
USER_4535,Premium,35-44,Vancouver,FALSE
USER_4598,Free,18-24,Los Angeles,FALSE
USER_4643,Premium,18-24,Montreal,TRUE
USER_4649,Free,45+,Vancouver,FALSE
USER_4652,Free,18-24,Vancouver,FALSE
USER_4675,Premium,25-34,New York City,FALSE
USER_4718,Premium,18-24,London,FALSE
USER_4736,Free,35-44,London,FALSE
USER_4760,Free,18-24,Toronto,FALSE
USER_4779,Premium,18-24,Vancouver,FALSE
USER_4787,Free,25-34,Vancouver,FALSE
USER_4800,Free,18-24,Montreal,TRUE
USER_4820,Premium,25-34,New York City,FALSE
USER_4826,Premium,18-24,Toronto,FALSE
USER_4837,Premium,18-24,London,FALSE
USER_4841,Premium,18-24,Toronto,FALSE
USER_4872,Free,18-24,Los Angeles,FALSE
USER_4874,Premium,25-34,Toronto,FALSE
USER_4946,Free,18-24,Montreal,TRUE
USER_4969,Free,18-24,Toronto,FALSE
USER_0010,Free,35-44,Montreal,TRUE
USER_0027,Premium,18-24,London,FALSE
USER_0065,Premium,18-24,New York City,FALSE
USER_0097,Premium,18-24,Montreal,TRUE
USER_0155,Premium,25-34,New York City,FALSE
USER_0158,Free,45+,Toronto,FALSE
USER_0216,Free,35-44,Montreal,TRUE
USER_0218,Free,25-34,Los Angeles,FALSE
USER_0301,Premium,35-44,Toronto,FALSE
USER_0305,Premium,35-44,Los Angeles,FALSE
USER_0317,Free,35-44,Vancouver,FALSE
USER_0318,Premium,25-34,London,FALSE
USER_0322,Premium,18-24,London,FALSE
USER_0351,Premium,25-34,New York City,FALSE
USER_0359,Free,35-44,Montreal,TRUE
USER_0370,Premium,18-24,Montreal,TRUE
USER_0401,Premium,25-34,New York City,FALSE
USER_0411,Premium,35-44,Toronto,FALSE
USER_0418,Free,18-24,Toronto,FALSE
USER_0430,Premium,45+,Los Angeles,FALSE
USER_0459,Premium,25-34,Vancouver,FALSE
USER_0465,Free,25-34,Montreal,TRUE
USER_0477,Premium,35-44,London,FALSE
USER_0494,Premium,45+,Vancouver,FALSE
USER_0497,Premium,45+,Los Angeles,FALSE
USER_0516,Free,35-44,Toronto,FALSE
USER_0518,Free,25-34,New York City,FALSE
USER_0596,Premium,35-44,New York City,FALSE
USER_0687,Premium,25-34,London,FALSE
USER_0702,Premium,18-24,Vancouver,FALSE
USER_0711,Premium,18-24,Los Angeles,FALSE
USER_0733,Premium,18-24,New York City,FALSE
USER_0765,Free,35-44,New York City,FALSE
USER_0768,Free,18-24,Los Angeles,FALSE
USER_0778,Free,18-24,London,FALSE
USER_0788,Free,45+,Montreal,TRUE
USER_0846,Free,35-44,New York City,FALSE
USER_0875,Free,18-24,Los Angeles,FALSE
USER_0890,Free,45+,Vancouver,FALSE
USER_0929,Premium,35-44,Los Angeles,FALSE
USER_0930,Premium,25-34,Montreal,TRUE
USER_0948,Free,35-44,New York City,FALSE
USER_1008,Premium,25-34,Montreal,TRUE
USER_1041,Premium,25-34,Toronto,FALSE
USER_1058,Premium,35-44,Toronto,FALSE
USER_1060,Premium,18-24,London,FALSE
USER_1076,Free,25-34,Los Angeles,FALSE
USER_1083,Free,45+,London,FALSE
USER_1101,Free,18-24,Los Angeles,FALSE
USER_1105,Premium,35-44,Toronto,FALSE
USER_1111,Free,35-44,Vancouver,FALSE
USER_1114,Premium,18-24,Toronto,FALSE
USER_1154,Free,18-24,Los Angeles,FALSE
USER_1222,Free,18-24,Montreal,TRUE
USER_1239,Free,25-34,Toronto,FALSE
USER_1264,Premium,35-44,Vancouver,FALSE
USER_1290,Premium,18-24,Montreal,TRUE
USER_1308,Premium,25-34,London,FALSE
USER_1312,Free,25-34,Toronto,FALSE
USER_1313,Free,35-44,New York City,FALSE
USER_1324,Premium,18-24,Toronto,FALSE
USER_1331,Premium,35-44,Los Angeles,FALSE
USER_1342,Premium,35-44,Toronto,FALSE
USER_1363,Free,45+,Toronto,FALSE
USER_1380,Free,35-44,Los Angeles,FALSE
USER_1409,Premium,25-34,Toronto,FALSE
USER_1426,Free,25-34,Vancouver,FALSE
USER_1517,Free,18-24,New York City,FALSE
USER_1538,Premium,18-24,Toronto,FALSE
USER_1587,Premium,35-44,Vancouver,FALSE
USER_1588,Free,18-24,Los Angeles,FALSE
USER_1615,Free,35-44,Vancouver,FALSE
USER_1642,Free,18-24,Toronto,FALSE
USER_1667,Premium,25-34,London,FALSE
USER_1671,Free,45+,Vancouver,FALSE
USER_1678,Premium,35-44,Toronto,FALSE
USER_1691,Premium,45+,Toronto,FALSE
USER_1702,Free,35-44,Los Angeles,FALSE
USER_1711,Free,18-24,Vancouver,FALSE
USER_1713,Free,18-24,New York City,FALSE
USER_1726,Premium,45+,London,FALSE
USER_1745,Free,25-34,Vancouver,FALSE
USER_1782,Premium,18-24,Vancouver,FALSE
USER_1823,Premium,18-24,London,FALSE
USER_1833,Free,25-34,Toronto,FALSE
USER_1867,Premium,25-34,London,FALSE
USER_1941,Premium,18-24,Vancouver,FALSE
USER_2046,Premium,18-24,New York City,FALSE
USER_2089,Premium,45+,London,FALSE
USER_2093,Free,45+,Toronto,FALSE
USER_2108,Free,18-24,Montreal,TRUE
USER_2138,Premium,18-24,Los Angeles,FALSE
USER_2143,Premium,18-24,Vancouver,FALSE
USER_2161,Free,25-34,New York City,FALSE
USER_2170,Free,25-34,Toronto,FALSE
USER_2205,Premium,18-24,London,FALSE
USER_2264,Free,35-44,Los Angeles,FALSE
USER_2285,Free,35-44,New York City,FALSE
USER_2331,Premium,18-24,London,FALSE
USER_2334,Free,25-34,New York City,FALSE
USER_2357,Free,35-44,London,FALSE
USER_2365,Free,18-24,Montreal,TRUE
USER_2367,Free,18-24,Los Angeles,FALSE
USER_2393,Premium,35-44,Los Angeles,FALSE
USER_2407,Premium,35-44,New York City,FALSE
USER_2411,Free,25-34,New York City,FALSE
USER_2439,Free,35-44,London,FALSE
USER_2457,Premium,18-24,Montreal,TRUE
USER_2472,Premium,45+,Los Angeles,FALSE
USER_2486,Premium,25-34,New York City,FALSE
USER_2487,Free,35-44,Toronto,FALSE
USER_2538,Free,18-24,Los Angeles,FALSE
USER_2552,Free,25-34,Montreal,TRUE
USER_2583,Premium,18-24,Los Angeles,FALSE
USER_2632,Free,25-34,Montreal,TRUE
USER_2655,Premium,35-44,Montreal,TRUE
USER_2660,Premium,18-24,Montreal,TRUE
USER_2682,Premium,25-34,Los Angeles,FALSE
USER_2715,Premium,45+,New York City,FALSE
USER_2722,Free,18-24,London,FALSE
USER_2739,Premium,45+,Vancouver,FALSE
USER_2765,Free,25-34,London,FALSE
USER_2769,Free,45+,Montreal,TRUE
USER_2772,Premium,25-34,Vancouver,FALSE
USER_2792,Premium,18-24,New York City,FALSE
USER_2798,Free,35-44,Toronto,FALSE
USER_2893,Premium,18-24,London,FALSE
USER_2902,Premium,25-34,New York City,FALSE
USER_2907,Premium,35-44,Los Angeles,FALSE
USER_2908,Premium,18-24,Montreal,TRUE
USER_2917,Premium,18-24,London,FALSE
USER_2939,Premium,35-44,Los Angeles,FALSE
USER_3000,Free,18-24,Vancouver,FALSE
USER_3063,Premium,45+,Los Angeles,FALSE
USER_3067,Premium,18-24,Los Angeles,FALSE
USER_3075,Premium,18-24,Toronto,FALSE
USER_3078,Premium,18-24,Los Angeles,FALSE
USER_3092,Premium,18-24,New York City,FALSE
USER_3096,Premium,25-34,Vancouver,FALSE
USER_3100,Free,18-24,Montreal,TRUE
USER_3104,Free,35-44,London,FALSE
