stream_id,user_id,track_id,stream_date,stream_time,hour_of_day,device_type,stream_duration_sec,completed,skipped,replayed,added_to_playlist
STR_20240127_20866,USER_1973,TRK_1859,1/27/2024,8:53:53,8,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240310_79819,USER_1982,TRK_3167,3/10/2024,12:01:32,12,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240309_36272,USER_1987,TRK_8758,3/9/2024,4:03:46,4,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240202_20723,USER_1989,TRK_2338,2/2/2024,3:46:56,3,Mobile,160,FALSE,TRUE,FALSE,FALSE
STR_20240410_66455,USER_1999,TRK_3103,4/10/2024,6:18:57,6,Mobile,272,FALSE,TRUE,FALSE,FALSE
STR_20240603_60584,USER_2006,TRK_3609,6/3/2024,11:15:50,11,Smart Speaker,450,TRUE,FALSE,TRUE,FALSE
STR_20240401_04456,USER_2008,TRK_7619,4/1/2024,23:11:03,23,Desktop,206,FALSE,TRUE,FALSE,FALSE
STR_20240227_35412,USER_2014,TRK_4185,2/27/2024,20:54:19,20,Mobile,450,TRUE,FALSE,TRUE,FALSE
STR_20240125_09166,USER_2034,TRK_6067,1/25/2024,8:55:00,8,Smart Speaker,450,TRUE,FALSE,TRUE,TRUE
STR_20240602_77026,USER_2034,TRK_1496,6/2/2024,23:30:10,23,Desktop,221,FALSE,TRUE,FALSE,FALSE
STR_20240227_95963,USER_2041,TRK_6281,2/27/2024,14:01:53,14,Mobile,202,FALSE,TRUE,FALSE,FALSE
STR_20240323_44094,USER_2063,TRK_5088,3/23/2024,5:07:04,5,Desktop,450,TRUE,FALSE,FALSE,FALSE
STR_20240420_44703,USER_2063,TRK_7059,4/20/2024,23:11:36,23,Desktop,450,TRUE,FALSE,FALSE,TRUE
STR_20240223_88371,USER_2063,TRK_4808,2/23/2024,13:55:57,13,Desktop,146,FALSE,TRUE,FALSE,FALSE
STR_20240215_80373,USER_2069,TRK_1457,2/15/2024,14:03:45,14,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240325_93439,USER_2078,TRK_5917,3/25/2024,12:42:26,12,Desktop,450,TRUE,FALSE,FALSE,FALSE
STR_20240519_18027,USER_2102,TRK_7112,5/19/2024,22:10:52,22,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240530_78479,USER_2111,TRK_2267,5/30/2024,5:33:59,5,Desktop,450,TRUE,FALSE,FALSE,TRUE
STR_20240627_60635,USER_2127,TRK_6160,6/27/2024,17:51:30,17,Smart Speaker,174,FALSE,TRUE,FALSE,FALSE
STR_20240622_91101,USER_2140,TRK_1701,6/22/2024,23:09:04,23,Desktop,450,TRUE,FALSE,FALSE,TRUE
STR_20240116_33040,USER_2211,TRK_7929,1/16/2024,22:23:50,22,Mobile,450,TRUE,FALSE,TRUE,TRUE
STR_20240406_81343,USER_2218,TRK_8315,4/6/2024,11:02:28,11,Desktop,270,FALSE,TRUE,FALSE,FALSE
STR_20240315_73665,USER_2222,TRK_9824,3/15/2024,0:45:05,0,Desktop,450,TRUE,FALSE,TRUE,FALSE
STR_20240116_70221,USER_2251,TRK_9673,1/16/2024,14:42:59,14,Mobile,450,TRUE,FALSE,TRUE,FALSE
STR_20240422_48481,USER_2260,TRK_1516,4/22/2024,14:06:18,14,Smart Speaker,157,FALSE,TRUE,FALSE,FALSE
STR_20240405_22958,USER_2272,TRK_8575,4/5/2024,13:06:12,13,Desktop,194,FALSE,TRUE,FALSE,FALSE
STR_20240229_42184,USER_2275,TRK_5309,2/29/2024,9:44:20,9,Desktop,450,TRUE,FALSE,FALSE,FALSE
STR_20240621_23789,USER_2279,TRK_8245,6/21/2024,20:36:37,20,Desktop,450,TRUE,FALSE,FALSE,FALSE
STR_20240219_59540,USER_2282,TRK_5235,2/19/2024,22:25:11,22,Desktop,450,TRUE,FALSE,FALSE,FALSE
STR_20240514_15960,USER_2292,TRK_3773,5/14/2024,13:50:27,13,Smart Speaker,450,TRUE,FALSE,FALSE,TRUE
STR_20240624_81516,USER_2294,TRK_7953,6/24/2024,14:22:55,14,Desktop,450,TRUE,FALSE,FALSE,FALSE
STR_20240421_71177,USER_2297,TRK_2218,4/21/2024,14:21:36,14,Mobile,450,TRUE,FALSE,TRUE,FALSE
STR_20240516_20402,USER_2304,TRK_1128,5/16/2024,11:35:37,11,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240124_00208,USER_2312,TRK_4683,1/24/2024,1:57:41,1,Smart Speaker,450,TRUE,FALSE,FALSE,TRUE
STR_20240202_08592,USER_2326,TRK_9635,2/2/2024,9:43:34,9,Mobile,450,TRUE,FALSE,FALSE,TRUE
STR_20240430_22616,USER_2336,TRK_1552,4/30/2024,11:57:27,11,Mobile,450,TRUE,FALSE,TRUE,TRUE
STR_20240210_53848,USER_2348,TRK_4481,2/10/2024,14:55:41,14,Desktop,450,TRUE,FALSE,FALSE,FALSE
STR_20240509_70293,USER_2354,TRK_6816,5/9/2024,10:27:50,10,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240327_02433,USER_2372,TRK_9639,3/27/2024,5:27:31,5,Smart Speaker,212,FALSE,TRUE,FALSE,FALSE
STR_20240509_70621,USER_2378,TRK_9964,5/9/2024,8:25:56,8,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240508_28687,USER_2383,TRK_2322,5/8/2024,15:49:35,15,Mobile,302,FALSE,TRUE,FALSE,FALSE
STR_20240506_16358,USER_2384,TRK_2186,5/6/2024,10:01:35,10,Smart Speaker,450,TRUE,FALSE,TRUE,FALSE
STR_20240227_18378,USER_2397,TRK_9212,2/27/2024,13:45:54,13,Desktop,450,TRUE,FALSE,FALSE,FALSE
STR_20240324_05125,USER_2406,TRK_1195,3/24/2024,8:51:00,8,Desktop,258,FALSE,TRUE,FALSE,FALSE
STR_20240531_39590,USER_2412,TRK_5749,5/31/2024,21:24:54,21,Desktop,450,TRUE,FALSE,FALSE,TRUE
STR_20240421_54960,USER_2423,TRK_9516,4/21/2024,1:48:02,1,Smart Speaker,450,TRUE,FALSE,FALSE,FALSE
STR_20240629_40066,USER_2424,TRK_3270,6/29/2024,22:29:54,22,Mobile,224,FALSE,TRUE,FALSE,FALSE
STR_20240218_06511,USER_2438,TRK_5744,2/18/2024,23:38:05,23,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240613_46386,USER_2445,TRK_6382,6/13/2024,12:57:02,12,Mobile,197,FALSE,TRUE,FALSE,FALSE
STR_20240630_94569,USER_2446,TRK_4657,6/30/2024,11:43:51,11,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240113_63203,USER_2448,TRK_6380,1/13/2024,9:40:50,9,Smart Speaker,450,TRUE,FALSE,FALSE,FALSE
STR_20240301_11075,USER_2461,TRK_7294,3/1/2024,16:41:48,16,Desktop,288,FALSE,TRUE,FALSE,FALSE
STR_20240423_18919,USER_2465,TRK_3499,4/23/2024,19:45:51,19,Smart Speaker,450,TRUE,FALSE,FALSE,FALSE
STR_20240224_05526,USER_2470,TRK_6671,2/24/2024,0:10:55,0,Smart Speaker,450,TRUE,FALSE,FALSE,FALSE
STR_20240208_76003,USER_2482,TRK_8649,2/8/2024,1:01:09,1,Smart Speaker,450,TRUE,FALSE,FALSE,TRUE
STR_20240320_57064,USER_2495,TRK_9074,3/20/2024,13:16:13,13,Mobile,450,TRUE,FALSE,TRUE,FALSE
STR_20240319_69402,USER_2508,TRK_8493,3/19/2024,12:39:49,12,Desktop,450,TRUE,FALSE,FALSE,FALSE
STR_20240221_56754,USER_2534,TRK_9533,2/21/2024,7:58:16,7,Desktop,450,TRUE,FALSE,FALSE,FALSE
STR_20240316_32406,USER_2535,TRK_2906,3/16/2024,23:48:19,23,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240208_73260,USER_2537,TRK_2388,2/8/2024,10:37:42,10,Smart Speaker,450,TRUE,FALSE,FALSE,FALSE
STR_20240108_11072,USER_2541,TRK_3795,1/8/2024,20:11:30,20,Mobile,153,FALSE,TRUE,FALSE,FALSE
STR_20240314_11815,USER_2562,TRK_7660,3/14/2024,8:27:33,8,Mobile,450,TRUE,FALSE,TRUE,FALSE
STR_20240307_05789,USER_2567,TRK_2914,3/7/2024,4:31:59,4,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240508_43161,USER_2568,TRK_3003,5/8/2024,22:33:42,22,Desktop,450,TRUE,FALSE,FALSE,FALSE
STR_20240204_44088,USER_2580,TRK_9520,2/4/2024,5:15:12,5,Mobile,450,TRUE,FALSE,TRUE,TRUE
STR_20240619_14891,USER_2593,TRK_9182,6/19/2024,13:09:20,13,Mobile,450,TRUE,FALSE,FALSE,TRUE
STR_20240419_76101,USER_2598,TRK_9726,4/19/2024,4:04:17,4,Mobile,235,FALSE,TRUE,FALSE,FALSE
STR_20240105_00105,USER_2599,TRK_6763,1/5/2024,21:22:23,21,Mobile,283,FALSE,TRUE,FALSE,FALSE
STR_20240225_41959,USER_2604,TRK_8130,2/25/2024,2:17:45,2,Desktop,143,FALSE,TRUE,FALSE,FALSE
STR_20240204_42839,USER_2608,TRK_3710,2/4/2024,16:42:16,16,Smart Speaker,450,TRUE,FALSE,FALSE,FALSE
STR_20240416_24277,USER_2608,TRK_8498,4/16/2024,1:44:12,1,Smart Speaker,450,TRUE,FALSE,FALSE,FALSE
STR_20240103_04258,USER_2626,TRK_8103,1/3/2024,16:26:55,16,Smart Speaker,450,TRUE,FALSE,FALSE,FALSE
STR_20240623_06304,USER_2644,TRK_8898,6/23/2024,12:28:13,12,Mobile,147,FALSE,TRUE,FALSE,FALSE
STR_20240320_48002,USER_2676,TRK_6932,3/20/2024,0:43:26,0,Desktop,247,FALSE,TRUE,FALSE,FALSE
STR_20240108_86147,USER_2679,TRK_7997,1/8/2024,9:11:09,9,Desktop,450,TRUE,FALSE,TRUE,FALSE
STR_20240212_39657,USER_2680,TRK_8728,2/12/2024,12:00:20,12,Mobile,450,TRUE,FALSE,TRUE,FALSE
STR_20240513_76416,USER_2686,TRK_5287,5/13/2024,16:15:22,16,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240218_12335,USER_2691,TRK_6085,2/18/2024,10:11:59,10,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240424_46203,USER_2704,TRK_1763,4/24/2024,12:08:43,12,Smart Speaker,450,TRUE,FALSE,FALSE,FALSE
STR_20240410_07926,USER_2712,TRK_7312,4/10/2024,13:27:34,13,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240209_84033,USER_2723,TRK_2373,2/9/2024,12:12:18,12,Desktop,450,TRUE,FALSE,FALSE,TRUE
STR_20240523_81913,USER_2735,TRK_7292,5/23/2024,14:05:37,14,Smart Speaker,450,TRUE,FALSE,FALSE,FALSE
STR_20240401_37183,USER_2766,TRK_4706,4/1/2024,1:09:51,1,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240323_72367,USER_2780,TRK_6601,3/23/2024,8:29:18,8,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240119_89818,USER_2806,TRK_1644,1/19/2024,11:56:56,11,Mobile,140,FALSE,TRUE,FALSE,FALSE
STR_20240114_80389,USER_2812,TRK_3868,1/14/2024,21:33:58,21,Smart Speaker,450,TRUE,FALSE,FALSE,TRUE
STR_20240123_23985,USER_2813,TRK_3269,1/23/2024,2:25:36,2,Smart Speaker,198,FALSE,TRUE,FALSE,FALSE
STR_20240519_77635,USER_2819,TRK_3458,5/19/2024,14:03:05,14,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240609_07338,USER_2861,TRK_8054,6/9/2024,12:34:18,12,Smart Speaker,450,TRUE,FALSE,FALSE,FALSE
STR_20240513_30223,USER_2871,TRK_5532,5/13/2024,15:01:32,15,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240314_08280,USER_2884,TRK_2049,3/14/2024,6:39:54,6,Smart Speaker,450,TRUE,FALSE,FALSE,TRUE
STR_20240424_67110,USER_2891,TRK_3345,4/24/2024,19:00:35,19,Desktop,450,TRUE,FALSE,TRUE,FALSE
STR_20240515_06673,USER_2895,TRK_9416,5/15/2024,16:02:38,16,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240403_44606,USER_2930,TRK_7272,4/3/2024,11:25:48,11,Mobile,450,TRUE,FALSE,TRUE,TRUE
STR_20240616_79514,USER_2932,TRK_1879,6/16/2024,3:04:58,3,Desktop,450,TRUE,FALSE,FALSE,FALSE
STR_20240329_98129,USER_2940,TRK_1401,3/29/2024,0:23:07,0,Smart Speaker,187,FALSE,TRUE,FALSE,FALSE
STR_20240329_95377,USER_2949,TRK_8361,3/29/2024,12:13:49,12,Smart Speaker,450,TRUE,FALSE,TRUE,FALSE
STR_20240328_31956,USER_2951,TRK_4836,3/28/2024,10:10:14,10,Smart Speaker,450,TRUE,FALSE,FALSE,FALSE
STR_20240614_66961,USER_2956,TRK_7064,6/14/2024,2:25:23,2,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240125_51196,USER_2960,TRK_4328,1/25/2024,2:08:27,2,Smart Speaker,450,TRUE,FALSE,FALSE,FALSE
STR_20240613_42303,USER_2970,TRK_7837,6/13/2024,7:49:29,7,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240627_72715,USER_2974,TRK_9938,6/27/2024,20:27:52,20,Smart Speaker,450,TRUE,FALSE,FALSE,FALSE
STR_20240612_57035,USER_2979,TRK_6508,6/12/2024,20:03:21,20,Desktop,450,TRUE,FALSE,FALSE,FALSE
STR_20240527_73298,USER_2981,TRK_6984,5/27/2024,5:07:57,5,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240117_03863,USER_2981,TRK_1647,1/17/2024,20:16:01,20,Desktop,142,FALSE,TRUE,FALSE,FALSE
STR_20240129_02973,USER_2985,TRK_8348,1/29/2024,10:29:56,10,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240123_05710,USER_2998,TRK_9312,1/23/2024,7:40:46,7,Desktop,450,TRUE,FALSE,FALSE,FALSE
STR_20240424_66057,USER_2999,TRK_2030,4/24/2024,21:09:48,21,Mobile,450,TRUE,FALSE,TRUE,FALSE
STR_20240607_76458,USER_3003,TRK_7281,6/7/2024,8:38:31,8,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240419_20619,USER_3013,TRK_3734,4/19/2024,8:04:16,8,Desktop,450,TRUE,FALSE,TRUE,FALSE
STR_20240124_44372,USER_3036,TRK_6551,1/24/2024,3:05:53,3,Mobile,279,FALSE,TRUE,FALSE,FALSE
STR_20240607_01668,USER_3036,TRK_8324,6/7/2024,14:30:16,14,Mobile,173,FALSE,TRUE,FALSE,FALSE
STR_20240316_11632,USER_3056,TRK_4860,3/16/2024,2:48:23,2,Smart Speaker,450,TRUE,FALSE,FALSE,TRUE
STR_20240514_98549,USER_3065,TRK_1979,5/14/2024,15:06:19,15,Mobile,150,FALSE,TRUE,FALSE,FALSE
STR_20240513_30404,USER_3082,TRK_5367,5/13/2024,10:07:13,10,Desktop,450,TRUE,FALSE,FALSE,FALSE
STR_20240416_67267,USER_3101,TRK_1789,4/16/2024,11:02:22,11,Desktop,450,TRUE,FALSE,FALSE,FALSE
STR_20240627_31880,USER_3106,TRK_8664,6/27/2024,8:39:48,8,Mobile,281,FALSE,TRUE,FALSE,FALSE
STR_20240608_29795,USER_3107,TRK_4870,6/8/2024,14:44:51,14,Desktop,450,TRUE,FALSE,FALSE,FALSE
STR_20240228_53386,USER_3116,TRK_1834,2/28/2024,2:25:02,2,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240412_25699,USER_3121,TRK_8081,4/12/2024,8:11:36,8,Smart Speaker,307,FALSE,TRUE,FALSE,FALSE
STR_20240212_23057,USER_3124,TRK_7405,2/12/2024,17:13:43,17,Desktop,450,TRUE,FALSE,FALSE,FALSE
STR_20240405_53867,USER_3124,TRK_1264,4/5/2024,11:18:06,11,Mobile,450,TRUE,FALSE,FALSE,TRUE
STR_20240626_91913,USER_3126,TRK_5809,6/26/2024,23:50:17,23,Mobile,252,FALSE,TRUE,FALSE,FALSE
STR_20240309_86204,USER_3133,TRK_8431,3/9/2024,12:24:09,12,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240527_43232,USER_3141,TRK_1944,5/27/2024,23:47:09,23,Desktop,450,TRUE,FALSE,FALSE,TRUE
STR_20240613_71670,USER_3144,TRK_7165,6/13/2024,11:18:40,11,Desktop,450,TRUE,FALSE,FALSE,FALSE
STR_20240502_46218,USER_3155,TRK_3979,5/2/2024,20:07:36,20,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240103_33632,USER_3162,TRK_2857,1/3/2024,2:22:28,2,Smart Speaker,450,TRUE,FALSE,FALSE,FALSE
STR_20240417_10714,USER_3163,TRK_5764,4/17/2024,10:12:13,10,Smart Speaker,450,TRUE,FALSE,FALSE,TRUE
STR_20240113_29407,USER_3167,TRK_3078,1/13/2024,19:30:13,19,Desktop,291,FALSE,TRUE,FALSE,FALSE
STR_20240409_38376,USER_3174,TRK_6856,4/9/2024,19:25:06,19,Desktop,181,FALSE,TRUE,FALSE,FALSE
STR_20240128_26504,USER_3179,TRK_3613,1/28/2024,20:40:06,20,Mobile,144,FALSE,TRUE,FALSE,FALSE
STR_20240315_74929,USER_3186,TRK_1358,3/15/2024,22:24:38,22,Desktop,450,TRUE,FALSE,FALSE,FALSE
STR_20240210_21261,USER_3211,TRK_7342,2/10/2024,14:33:13,14,Mobile,149,FALSE,TRUE,FALSE,FALSE
STR_20240202_64029,USER_3218,TRK_3042,2/2/2024,2:16:20,2,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240412_65971,USER_3218,TRK_9539,4/12/2024,23:46:00,23,Desktop,450,TRUE,FALSE,FALSE,TRUE
STR_20240506_28652,USER_3244,TRK_4840,5/6/2024,12:37:25,12,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240227_62487,USER_3245,TRK_7994,2/27/2024,22:45:13,22,Smart Speaker,450,TRUE,FALSE,FALSE,FALSE
STR_20240326_31370,USER_3250,TRK_4350,3/26/2024,9:58:00,9,Desktop,450,TRUE,FALSE,FALSE,FALSE
STR_20240621_10358,USER_3252,TRK_5379,6/21/2024,11:58:11,11,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240307_10711,USER_3263,TRK_2204,3/7/2024,12:05:31,12,Smart Speaker,450,TRUE,FALSE,FALSE,FALSE
STR_20240312_80213,USER_3268,TRK_1037,3/12/2024,10:50:25,10,Desktop,450,TRUE,FALSE,TRUE,TRUE
STR_20240624_57067,USER_3269,TRK_9849,6/24/2024,10:38:51,10,Mobile,169,FALSE,TRUE,FALSE,FALSE
STR_20240320_38669,USER_3307,TRK_6572,3/20/2024,0:29:06,0,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240319_15492,USER_3322,TRK_1701,3/19/2024,12:53:51,12,Mobile,252,FALSE,TRUE,FALSE,FALSE
STR_20240603_34276,USER_3328,TRK_4071,6/3/2024,14:12:52,14,Desktop,450,TRUE,FALSE,FALSE,FALSE
STR_20240508_25388,USER_3335,TRK_4145,5/8/2024,1:24:14,1,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240401_00056,USER_3340,TRK_8784,4/1/2024,15:38:40,15,Desktop,450,TRUE,FALSE,FALSE,TRUE
STR_20240518_21876,USER_3340,TRK_9576,5/18/2024,17:56:33,17,Smart Speaker,450,TRUE,FALSE,FALSE,FALSE
STR_20240430_75999,USER_3371,TRK_4216,4/30/2024,17:38:40,17,Smart Speaker,450,TRUE,FALSE,FALSE,FALSE
STR_20240420_33407,USER_3378,TRK_5798,4/20/2024,10:33:16,10,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240623_48951,USER_3388,TRK_4199,6/23/2024,19:02:59,19,Desktop,450,TRUE,FALSE,FALSE,FALSE
STR_20240428_94799,USER_3401,TRK_2558,4/28/2024,8:53:25,8,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240528_97181,USER_3413,TRK_9171,5/28/2024,4:09:43,4,Smart Speaker,450,TRUE,FALSE,FALSE,FALSE
STR_20240518_49082,USER_3444,TRK_3218,5/18/2024,23:59:57,23,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240225_02584,USER_3447,TRK_5289,2/25/2024,19:52:06,19,Desktop,179,FALSE,TRUE,FALSE,FALSE
STR_20240220_90774,USER_3457,TRK_1518,2/20/2024,12:29:30,12,Desktop,180,FALSE,TRUE,FALSE,FALSE
STR_20240216_22903,USER_3460,TRK_9765,2/16/2024,13:11:31,13,Mobile,450,TRUE,FALSE,TRUE,TRUE
STR_20240531_26904,USER_3466,TRK_5957,5/31/2024,0:03:12,0,Smart Speaker,450,TRUE,FALSE,TRUE,FALSE
STR_20240405_98367,USER_3472,TRK_7131,4/5/2024,2:06:40,2,Desktop,450,TRUE,FALSE,FALSE,TRUE
STR_20240109_47405,USER_3488,TRK_6476,1/9/2024,12:09:04,12,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240227_27091,USER_3488,TRK_6942,2/27/2024,8:41:59,8,Desktop,450,TRUE,FALSE,TRUE,FALSE
STR_20240130_44951,USER_3502,TRK_6187,1/30/2024,10:28:18,10,Mobile,450,TRUE,FALSE,FALSE,TRUE
STR_20240501_91731,USER_3506,TRK_5845,5/1/2024,9:37:26,9,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240421_29181,USER_3510,TRK_3134,4/21/2024,15:02:04,15,Mobile,450,TRUE,FALSE,FALSE,TRUE
STR_20240301_32473,USER_3514,TRK_2353,3/1/2024,1:53:21,1,Mobile,450,TRUE,FALSE,FALSE,TRUE
STR_20240320_52981,USER_3522,TRK_3314,3/20/2024,13:50:54,13,Mobile,450,TRUE,FALSE,FALSE,TRUE
STR_20240206_05245,USER_3530,TRK_6903,2/6/2024,19:10:32,19,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240528_97723,USER_3538,TRK_7456,5/28/2024,11:12:57,11,Mobile,174,FALSE,TRUE,FALSE,FALSE
STR_20240114_37288,USER_3545,TRK_7184,1/14/2024,11:02:32,11,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240222_10240,USER_3551,TRK_7333,2/22/2024,12:26:03,12,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240610_72575,USER_3562,TRK_4656,6/10/2024,5:57:45,5,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240420_54890,USER_3566,TRK_6515,4/20/2024,11:09:31,11,Mobile,450,TRUE,FALSE,FALSE,TRUE
STR_20240508_12171,USER_3567,TRK_5946,5/8/2024,20:39:38,20,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240214_80682,USER_3571,TRK_6385,2/14/2024,12:52:58,12,Smart Speaker,450,TRUE,FALSE,FALSE,TRUE
STR_20240412_46722,USER_3581,TRK_6868,4/12/2024,7:39:33,7,Mobile,450,TRUE,FALSE,FALSE,TRUE
STR_20240523_51054,USER_3581,TRK_1073,5/23/2024,12:06:52,12,Smart Speaker,450,TRUE,FALSE,FALSE,FALSE
STR_20240316_45157,USER_3582,TRK_5682,3/16/2024,12:09:26,12,Smart Speaker,450,TRUE,FALSE,FALSE,FALSE
STR_20240223_04542,USER_3592,TRK_3751,2/23/2024,12:40:06,12,Desktop,197,FALSE,TRUE,FALSE,FALSE
STR_20240415_19435,USER_3618,TRK_8076,4/15/2024,11:28:20,11,Mobile,450,TRUE,FALSE,TRUE,FALSE
STR_20240315_09746,USER_3635,TRK_4340,3/15/2024,16:32:19,16,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240511_30613,USER_3640,TRK_6333,5/11/2024,11:12:00,11,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240316_23329,USER_3649,TRK_3096,3/16/2024,14:58:28,14,Mobile,450,TRUE,FALSE,FALSE,TRUE
STR_20240303_48474,USER_3663,TRK_4802,3/3/2024,10:31:46,10,Mobile,450,TRUE,FALSE,TRUE,FALSE
STR_20240209_44241,USER_3697,TRK_2857,2/9/2024,21:54:59,21,Smart Speaker,272,FALSE,TRUE,FALSE,FALSE
STR_20240609_87225,USER_3703,TRK_9045,6/9/2024,20:08:32,20,Mobile,136,FALSE,TRUE,FALSE,FALSE
STR_20240531_91339,USER_3709,TRK_2603,5/31/2024,10:20:23,10,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240325_94900,USER_3725,TRK_3358,3/25/2024,10:26:29,10,Mobile,450,TRUE,FALSE,TRUE,FALSE
STR_20240402_12016,USER_3726,TRK_3001,4/2/2024,2:43:23,2,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240130_03693,USER_3744,TRK_3977,1/30/2024,2:18:15,2,Desktop,450,TRUE,FALSE,FALSE,FALSE
STR_20240206_24000,USER_3751,TRK_7852,2/6/2024,10:47:17,10,Desktop,450,TRUE,FALSE,FALSE,FALSE
STR_20240503_15691,USER_3764,TRK_2476,5/3/2024,21:25:25,21,Smart Speaker,450,TRUE,FALSE,FALSE,FALSE
STR_20240417_56402,USER_3765,TRK_5525,4/17/2024,14:24:27,14,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240127_56056,USER_3779,TRK_7549,1/27/2024,5:54:26,5,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240111_21822,USER_3780,TRK_5684,1/11/2024,13:33:48,13,Mobile,450,TRUE,FALSE,FALSE,TRUE
STR_20240317_55464,USER_3787,TRK_3382,3/17/2024,0:17:57,0,Mobile,450,TRUE,FALSE,FALSE,TRUE
STR_20240528_67897,USER_3792,TRK_1097,5/28/2024,12:08:39,12,Mobile,450,TRUE,FALSE,TRUE,TRUE
STR_20240607_77983,USER_3799,TRK_3115,6/7/2024,10:28:18,10,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240601_44067,USER_3803,TRK_3528,6/1/2024,7:06:06,7,Smart Speaker,450,TRUE,FALSE,FALSE,TRUE
STR_20240423_11931,USER_3809,TRK_9772,4/23/2024,8:16:38,8,Mobile,450,TRUE,FALSE,TRUE,FALSE
STR_20240228_05622,USER_3828,TRK_4042,2/28/2024,10:22:54,10,Desktop,450,TRUE,FALSE,FALSE,TRUE
STR_20240331_91427,USER_3855,TRK_6302,3/31/2024,13:10:33,13,Desktop,450,TRUE,FALSE,FALSE,FALSE
STR_20240527_89534,USER_3855,TRK_5618,5/27/2024,12:56:59,12,Desktop,450,TRUE,FALSE,FALSE,FALSE
STR_20240323_31033,USER_3879,TRK_8197,3/23/2024,6:10:52,6,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240530_23632,USER_3887,TRK_8308,5/30/2024,8:05:09,8,Desktop,450,TRUE,FALSE,TRUE,FALSE
STR_20240404_76924,USER_3888,TRK_3909,4/4/2024,20:32:25,20,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240508_67508,USER_3892,TRK_9989,5/8/2024,9:16:34,9,Mobile,450,TRUE,FALSE,FALSE,FALSE
STR_20240407_42060,USER_3898,TRK_6864,4/7/2024,11:54:01,11,Smart Speaker,450,TRUE,FALSE,TRUE,FALSE
STR_20240330_46548,USER_3907,TRK_1310,3/30/2024,2:58:07,2,Desktop,450,TRUE,FALSE,FALSE,FALSE
STR_20240331_00882,USER_3916,TRK_3156,3/31/2024,4:24:39,4,Desktop,450,TRUE,FALSE,TRUE,FALSE
STR_20240208_91312,USER_3927,TRK_7460,2/8/2024,22:57:00,22,Smart Speaker,450,TRUE,FALSE,FALSE,FALSE
STR_20240116_30949,USER_3942,TRK_8121,1/16/2024,20:13:08,20,Smart Speaker,198,FALSE,TRUE,FALSE,FALSE
